1,-98,10,1026.9,21.58,21.19,8.99,-12.7,53.4612015,-1.259199833,1.6,1.6,50.3010561466
1,-96,9,1026.9,21.57,21.19,8.95,-12.8,53.461206,-1.259208667,1.6,1.6,51.4434621334
1,-98,9,1026.9,21.57,21.19,8.93,-12.8,53.461210333,-1.2592035,1.6,1.6,52.5413739681
1,-98,9,1026.9,21.58,21.2,8.94,-12.8,53.461212167,-1.259207833,1.6,1.6,53.6757819653
1,-100,10,1026.9,21.58,21.2,8.94,-12.8,53.461210833,-1.2592195,1.6,1.6,54.842400074
1,-100,10,1026.9,21.58,21.2,8.92,-12.8,53.4612125,-1.259226667,1.6,1.6,55.947947979
1,-96,11,1026.9,21.6,21.2,8.92,-12.8,53.461213167,-1.259222833,1.6,1.6,57.0738911629
1,-98,10,1026.9,21.6,21.21,8.92,-12.8,53.461213833,-1.259225167,1.6,1.6,58.2331030369
1,-97,9,1026.8,21.6,21.21,8.95,-12.8,53.461212167,-1.259234833,1.6,1.6,59.3428480625
1,-100,8,1026.9,21.6,21.21,8.97,-12.7,53.461209833,-1.2592355,1.6,1.6,60.5116369724
1,-98,9,1026.9,21.6,21.22,8.99,-12.7,53.461213833,-1.259235333,1.6,1.6,61.6258749962
0
1,-97,9,1026.9,21.6,21.23,9.02,-12.7,53.461218167,-1.259231,1.3,1.3,63.8837251663
1,-97,10,1026.8,21.58,21.23,9.07,-12.6,53.461229167,-1.259226833,1.3,1.3,65.0092861652
0
0
1,-98,9,1026.9,21.57,21.23,9.1,-12.6,53.461210167,-1.259216,1.3,1.3,68.411427021
1,-98,9,1026.9,21.57,21.23,9.08,-12.6,53.461211167,-1.2592135,1.3,1.3,69.5680890083
1,-98,9,1026.9,21.57,21.23,9.06,-12.6,53.461209167,-1.2592175,1.3,1.3,70.6956679821
1,-102,10,1026.9,21.57,21.24,9.02,-12.7,53.461217333,-1.259207,1.3,1.3,71.852875948
0
1,-97,10,1026.9,21.57,21.27,8.95,-12.8,53.461226,-1.259190833,1.3,1.3,74.1094169617
1,-97,10,1026.9,21.58,21.28,8.94,-12.8,53.4612245,-1.259193667,1.3,1.3,75.2415299416
0
1,-97,9,1026.9,21.57,21.31,8.98,-12.7,53.4612375,-1.259193333,1.3,1.3,77.5081720352
1,-97,9,1026.8,21.57,21.31,8.99,-12.7,53.461240333,-1.2591835,1.3,1.3,78.6249780655
1,-97,8,1026.8,21.58,21.32,8.99,-12.7,53.461244833,-1.2591855,1.3,1.3,79.7875881195
1,-97,11,1026.9,21.6,21.32,8.91,-12.8,53.4612505,-1.259176333,1.3,1.3,80.8982291222
1,-97,10,1026.8,21.6,21.32,8.79,-13.0,53.461252667,-1.259192167,1.3,1.3,82.0162220001
1,-95,4,1026.9,21.61,21.33,8.74,-13.0,53.461255167,-1.2592025,1.3,1.3,83.1788189411
1,-97,6,1026.9,21.61,21.33,8.68,-13.1,53.4612535,-1.2592065,1.3,1.3,84.2943520546
1,-98,5,1026.9,21.61,21.33,8.63,-13.2,53.461256833,-1.259215167,1.3,1.3,85.4580230713
1,-100,5,1026.9,21.62,21.33,8.61,-13.2,53.461258667,-1.259220167,1.3,1.3,86.5670919418
1,-98,5,1026.9,21.64,21.33,8.59,-13.2,53.461255167,-1.259217833,1.3,1.3,87.6850070953
0
1,-97,9,1026.9,21.66,21.34,8.58,-13.2,53.461254667,-1.259243167,1.3,1.3,89.9957771301
1,-98,9,1026.8,21.65,21.33,8.56,-13.3,53.461233167,-1.2592865,1.3,1.3,91.1034080982
1,-98,9,1026.9,21.66,21.32,8.55,-13.3,53.4612275,-1.259296333,1.3,1.3,92.2513079643
1,-98,7,1026.9,21.65,21.32,8.52,-13.3,53.461217333,-1.259323333,1.3,1.3,93.3620619774
1,-98,6,1026.9,21.65,21.31,8.54,-13.3,53.461203,-1.259343833,1.3,1.3,94.5293180943
1,-98,6,1026.9,21.65,21.31,8.51,-13.3,53.461180667,-1.259370333,1.3,1.3,95.6527609825
1,-97,6,1026.8,21.62,21.31,8.5,-13.4,53.461169167,-1.259393167,1.3,1.3,96.77414608
1,-97,9,1026.9,21.62,21.3,8.52,-13.4,53.461164,-1.259401333,2.6,2.6,97.8889169693
1,-96,9,1026.9,21.61,21.3,8.52,-13.4,53.4611635,-1.259418333,2.6,2.6,99.0470941067
1,-98,10,1026.9,21.61,21.3,8.52,-13.4,53.461167667,-1.259412333,2.6,2.6,100.157763958
1,-98,7,1026.8,21.61,21.29,8.52,-13.4,53.461166833,-1.259407833,2.6,2.6,101.290703058
1,-96,5,1026.9,21.6,21.29,8.56,-13.3,53.461166333,-1.259402333,2.6,2.6,102.45075798
1,-98,6,1026.9,21.6,21.28,8.58,-13.3,53.4611685,-1.2593955,2.6,2.6,103.563055038
0
1,-96,9,1026.9,21.6,21.24,8.58,-13.3,53.461172667,-1.259388167,3.1,3.1,105.832525015
1,-97,10,1026.9,21.61,21.22,8.56,-13.3,53.461183167,-1.259374667,3.1,3.1,106.967093945
1,-92,7,1026.9,21.61,21.2,8.58,-13.3,53.461177167,-1.2593845,3.1,3.1,108.091392994
1,-94,10,1026.8,21.61,21.18,8.56,-13.3,53.461178333,-1.259376667,3.1,3.1,109.225370169
1,-97,11,1026.9,21.62,21.16,8.56,-13.3,53.461179,-1.259373667,3.1,3.1,110.394845963
1,-94,11,1026.9,21.62,21.14,8.56,-13.3,53.461175167,-1.259380667,3.1,3.1,111.492645025
1,-96,11,1026.9,21.64,21.13,8.54,-13.3,53.461175667,-1.25937,3.1,3.1,112.653334141
1,-95,11,1026.9,21.62,21.11,8.54,-13.3,53.461178,-1.259359,3.1,3.1,113.763450146
1,-96,11,1026.9,21.62,21.1,8.53,-13.3,53.461176667,-1.259362167,3.1,3.1,114.927045107
1,-96,12,1026.8,21.62,21.09,8.54,-13.3,53.461178833,-1.259350167,3.1,3.1,116.056678057
1,-95,12,1026.8,21.61,21.07,8.53,-13.3,53.461181667,-1.259342167,3.1,3.1,117.177505016
1,-95,11,1026.9,21.62,21.07,8.53,-13.3,53.461183667,-1.259334,3.1,3.1,118.300698996
1,-94,11,1026.9,21.61,21.05,8.53,-13.3,53.461182667,-1.259334167,3.1,3.1,119.46135807
1,-96,11,1026.9,21.61,21.05,8.53,-13.3,53.461181667,-1.259331333,3.1,3.1,120.582958937
1,-96,11,1026.8,21.61,21.04,8.54,-13.3,53.461175167,-1.2593365,2.6,2.6,121.696125984
1,-96,11,1026.9,21.61,21.03,8.53,-13.3,53.461167333,-1.2593445,2.6,2.6,122.852014065
0
1,-93,12,1026.8,21.6,21.01,8.53,-13.4,53.461148333,-1.259374333,2.6,2.6,125.097233057
1,-96,12,1026.8,21.58,21.01,8.54,-13.4,53.4611465,-1.259372833,2.6,2.6,126.25149703
1,-97,11,1026.8,21.57,21.0,8.54,-13.4,53.461145,-1.2593735,2.6,2.6,127.36648798
1,-94,11,1026.8,21.58,21.0,8.54,-13.4,53.461145167,-1.259373167,2.6,2.6,128.517544985
1,-95,11,1026.8,21.57,20.99,8.52,-13.4,53.461144167,-1.259374,2.6,2.6,129.632298946
1,-96,11,1026.9,21.57,20.99,8.54,-13.4,53.461143833,-1.2593775,2.6,2.6,130.791203976
1,-95,12,1026.9,21.58,20.98,8.54,-13.4,53.461145,-1.259377333,2.6,2.6,131.9123981
1,-95,12,1026.8,21.6,20.98,8.54,-13.3,53.4611425,-1.25939,2.6,2.6,133.034208059
1,-94,11,1026.9,21.6,20.98,8.54,-13.3,53.461141,-1.259395667,2.6,2.6,134.201775074
0
1,-96,12,1026.8,21.6,20.98,8.54,-13.3,53.461138667,-1.259406167,2.6,2.6,136.434929132
1,-94,11,1026.9,21.6,20.98,8.56,-13.3,53.461140333,-1.259407667,2.6,2.6,137.606050014
1,-96,11,1026.9,21.6,20.98,8.54,-13.3,53.46114,-1.259415333,2.6,2.6,138.709758043
0
1,-96,11,1026.8,21.6,20.98,8.56,-13.3,53.461136,-1.259426667,2.6,2.6,140.976923943
0
1,-96,11,1026.8,21.61,20.98,8.59,-13.3,53.461128,-1.259443,2.6,2.6,143.23803401
0
1,-96,11,1026.9,21.61,20.99,8.59,-13.3,53.461124333,-1.2594555,2.6,2.6,145.505780935
1,-98,11,1026.8,21.61,20.99,8.61,-13.2,53.461120667,-1.259465333,2.6,2.6,146.671092033
1,-96,11,1026.8,21.62,20.99,8.62,-13.2,53.461121667,-1.259459833,2.6,2.6,147.781592131
1,-94,12,1026.8,21.62,20.99,8.62,-13.2,53.461123667,-1.259455333,2.6,2.6,148.906437159
1,-95,11,1026.8,21.61,20.99,8.62,-13.2,53.4611325,-1.2594425,2.6,2.6,150.061664104
1,-97,12,1026.8,21.61,20.99,8.61,-13.2,53.461134167,-1.259444,2.6,2.6,151.188040972
1,-96,11,1026.8,21.62,20.99,8.59,-13.2,53.461139833,-1.259436833,2.6,2.6,152.308673143
1,-93,11,1026.9,21.61,20.99,8.58,-13.3,53.461145833,-1.259427833,2.6,2.6,153.481189966
1,-97,11,1026.8,21.62,20.99,8.56,-13.3,53.461149667,-1.259415667,2.6,2.6,154.591871977
1,-95,11,1026.9,21.62,20.99,8.54,-13.3,53.4611735,-1.259407167,2.6,2.6,155.709980011
1,-97,11,1026.8,21.61,20.99,8.54,-13.3,53.461168667,-1.259408333,2.6,2.6,156.863392115
1,-96,11,1026.8,21.61,20.99,8.53,-13.3,53.4611665,-1.259405667,2.6,2.6,157.979299068
1,-95,12,1026.9,21.61,20.99,8.54,-13.3,53.4611845,-1.259406667,1.6,1.6,159.146331072
1,-96,11,1026.8,21.62,21.0,8.52,-13.4,53.461201833,-1.259401333,1.6,1.6,160.254840136
1,-96,11,1026.8,21.61,21.0,8.52,-13.4,53.461199333,-1.2594045,1.6,1.6,161.378270149
1,-96,11,1026.9,21.61,21.01,8.54,-13.3,53.461193833,-1.259406333,3.0,3.0,162.550423145
1,-96,11,1026.8,21.61,21.0,8.54,-13.3,53.461188333,-1.259406,3.0,3.0,163.659569025
0
1,-96,12,1026.8,21.6,21.0,8.59,-13.3,53.461180167,-1.259410833,2.6,2.6,165.931293011
1,-95,12,1026.9,21.6,21.0,8.62,-13.2,53.461170667,-1.259430333,2.6,2.6,167.049618959
1,-94,12,1026.8,21.6,21.0,8.63,-13.2,53.461171167,-1.259431167,2.6,2.6,168.218065023
1,-96,12,1026.9,21.6,20.99,8.64,-13.2,53.461180333,-1.259424167,1.3,1.3,169.334179163
1,-95,11,1026.9,21.6,20.99,8.66,-13.2,53.4611845,-1.259413333,1.3,1.3,170.44986105
1,-95,11,1026.8,21.58,20.99,8.68,-13.2,53.461191333,-1.2594005,1.3,1.3,171.608821154
1,-94,11,1026.8,21.58,20.99,8.68,-13.2,53.46121,-1.259387333,1.3,1.3,172.731986046
1,-96,12,1026.8,21.58,20.98,8.7,-13.1,53.461209667,-1.259376833,1.3,1.3,173.862215042
1,-95,12,1026.9,21.58,20.97,8.7,-13.1,53.461213,-1.259377,1.3,1.3,174.983803988
1,-96,11,1026.8,21.58,20.96,8.69,-13.1,53.461216833,-1.259375,1.3,1.3,176.138957024
1,-96,12,1026.9,21.58,20.97,8.7,-13.1,53.461208667,-1.2593815,1.3,1.3,177.251523972
1,-94,11,1026.8,21.58,20.96,8.72,-13.1,53.461211833,-1.259380167,2.6,2.6,178.405348063
1,-97,11,1026.9,21.58,20.96,8.78,-13.0,53.461212167,-1.259385333,2.6,2.6,179.518972158
1,-96,11,1026.8,21.57,20.96,8.78,-13.0,53.461211333,-1.259387833,2.6,2.6,180.653028011
0
1,-96,11,1026.8,21.58,20.96,8.82,-13.0,53.461199333,-1.259401833,2.6,2.6,182.943999052
1,-96,12,1026.9,21.57,20.96,8.8,-13.0,53.461187833,-1.259416,2.6,2.6,184.072888136
1,-96,11,1026.8,21.57,20.96,8.8,-13.0,53.461176,-1.259428,2.6,2.6,185.191987991
1,-95,11,1026.9,21.56,20.96,8.8,-13.0,53.461175333,-1.259435333,2.6,2.6,186.364539146
1,-94,9,1026.9,21.57,20.96,8.81,-13.0,53.461171833,-1.259444333,2.6,2.6,187.472756147
0
0
0
0
0
1,-95,12,1026.9,21.57,20.97,8.85,-12.9,53.461137333,-1.259465333,2.5,2.5,194.262443066
1,-96,11,1026.9,21.58,20.97,8.9,-12.8,53.461137667,-1.259455833,2.5,2.5,195.390749931
0
1,-97,10,1026.9,21.57,20.96,8.81,-13.0,53.4611415,-1.2594545,2.5,2.5,197.670330048
1,-94,11,1026.9,21.58,20.96,8.84,-12.9,53.4611365,-1.2594485,2.5,2.5,198.791959047
1,-95,11,1026.8,21.56,20.96,8.85,-12.9,53.461126667,-1.259425167,2.5,2.5,199.954425097
1,-95,12,1026.8,21.56,20.97,8.85,-12.9,53.461123,-1.2594065,2.5,2.5,201.059988976
1,-94,12,1026.9,21.56,20.97,8.83,-13.0,53.461141333,-1.259391167,1.3,1.3,202.233435154
1,-93,11,1026.9,21.54,20.97,8.88,-12.9,53.461137833,-1.259382,1.3,1.3,203.349028111
0
1,-95,10,1026.9,21.54,20.98,8.89,-12.9,53.461136167,-1.259376333,1.3,1.3,205.594026089
0
0
1,-96,12,1026.9,21.53,20.98,8.91,-12.9,53.461145167,-1.259386833,1.3,1.3,209.029881954
1,-96,12,1026.9,21.53,20.98,8.91,-12.9,53.461145167,-1.2593875,1.3,1.3,210.154137135
1,-94,12,1026.9,21.53,20.98,8.93,-12.8,53.461129167,-1.259386167,1.3,1.3,211.269379139
1,-96,10,1026.9,21.53,20.98,8.91,-12.9,53.461119667,-1.2593835,2.5,2.5,212.39836812
1,-96,11,1026.9,21.53,20.98,8.91,-12.9,53.461108,-1.259375833,1.3,1.3,213.530508041
1,-95,10,1026.9,21.53,20.98,8.93,-12.8,53.461113,-1.259374833,1.3,1.3,214.663700104
1,-95,11,1026.8,21.53,20.97,8.96,-12.8,53.461111667,-1.259382667,1.3,1.3,215.832278013
1,-96,11,1026.9,21.53,20.98,9.0,-12.7,53.461116833,-1.259383,1.3,1.3,216.943383932
0
0
1,-96,12,1026.9,21.5,20.97,9.06,-12.7,53.461129667,-1.25939,1.3,1.3,220.371567011
1,-96,11,1026.9,21.5,20.97,9.06,-12.7,53.461129,-1.259397167,1.8,1.8,221.496616125
0
1,-97,10,1026.9,21.5,20.98,9.1,-12.6,53.461134167,-1.2594015,1.8,1.8,223.7719841
1,-95,11,1026.8,21.5,20.98,9.13,-12.6,53.461139333,-1.259399833,1.8,1.8,224.889194012
0
1,-96,11,1026.9,21.5,20.99,9.14,-12.6,53.461131667,-1.259420833,1.8,1.8,227.158535004
0
1,-95,11,1026.9,21.5,20.99,9.14,-12.6,53.461141333,-1.259412333,1.3,1.3,229.405164957
1,-96,9,1026.8,21.5,21.0,9.14,-12.6,53.461145667,-1.259411833,1.3,1.3,230.570739031
1,-96,10,1026.8,21.5,21.0,9.14,-12.6,53.461151667,-1.2594075,1.3,1.3,231.694250107
1,-96,11,1026.9,21.5,21.0,9.19,-12.5,53.461161667,-1.259393,1.3,1.3,232.826799154
1,-95,12,1026.9,21.5,21.01,9.22,-12.5,53.4611705,-1.259377,1.3,1.3,233.94994998
1,-96,12,1026.8,21.5,21.01,9.23,-12.5,53.4611805,-1.259362,1.3,1.3,235.081583023
1,-96,12,1026.8,21.5,21.01,9.23,-12.5,53.461187333,-1.259348667,1.3,1.3,236.204432011
1,-94,10,1026.8,21.5,21.01,9.23,-12.5,53.461193333,-1.25934,1.3,1.3,237.368324041
1,-97,10,1026.8,21.5,21.02,9.24,-12.4,53.461195167,-1.259337167,1.3,1.3,238.488758087
1,-96,11,1026.9,21.5,21.02,9.23,-12.5,53.461201167,-1.259326,1.3,1.3,239.608845949
1,-96,11,1026.8,21.53,21.02,9.22,-12.4,53.461203833,-1.259325167,1.3,1.3,240.739850998
1,-96,11,1026.8,21.53,21.02,9.21,-12.5,53.461206,-1.259325667,1.3,1.3,241.89332509
1,-97,11,1026.8,21.53,21.02,9.2,-12.5,53.461219167,-1.259311,1.3,1.3,243.043627977
1,-97,11,1026.9,21.53,21.01,9.17,-12.5,53.461230667,-1.259325,1.7,1.7,244.141620159
1,-95,12,1026.9,21.53,21.02,9.14,-12.6,53.4612335,-1.259323333,1.7,1.7,245.296692133
1,-97,11,1026.8,21.5,21.02,9.13,-12.6,53.4612285,-1.259336667,1.7,1.7,246.408915997
1,-96,11,1026.9,21.53,21.02,9.13,-12.6,53.461230667,-1.259334333,1.7,1.7,247.649697065
1,-96,11,1026.9,21.53,21.01,9.14,-12.6,53.4612275,-1.259343167,1.7,1.7,248.813532114
1,-95,12,1026.9,21.54,21.01,9.14,-12.5,53.461220833,-1.259369167,1.6,1.6,249.940590143
1,-97,11,1026.8,21.54,21.01,9.14,-12.5,53.461215333,-1.259397167,1.6,1.6,251.058887959
1,-97,12,1026.8,21.54,21.01,9.14,-12.5,53.4612175,-1.2593955,1.6,1.6,252.208398104
1,-96,11,1026.9,21.54,21.01,9.14,-12.5,53.461213167,-1.259408,1.6,1.6,253.318310022
0
1,-95,11,1026.8,21.56,21.02,9.14,-12.5,53.461199,-1.259435167,3.0,3.0,255.602955103
1,-97,11,1026.8,21.56,21.03,9.13,-12.5,53.4611975,-1.259445,3.0,3.0,256.719287157
0
1,-96,12,1026.8,21.56,21.04,9.13,-12.5,53.4611825,-1.259462167,3.0,3.0,259.006881952
1,-96,12,1026.8,21.56,21.04,9.14,-12.5,53.461175833,-1.2594605,3.0,3.0,260.122404099
1,-97,11,1026.9,21.56,21.05,9.15,-12.5,53.461157667,-1.259458833,3.0,3.0,261.254579067
0
1,-95,11,1026.9,21.56,21.05,9.15,-12.5,53.461148167,-1.259466333,3.0,3.0,263.551705122
1,-96,11,1026.8,21.56,21.05,9.17,-12.5,53.461145,-1.259468,3.0,3.0,264.662173033
1,-95,11,1026.9,21.56,21.06,9.17,-12.5,53.461155167,-1.259444667,1.6,1.6,265.830461979
1,-95,12,1026.9,21.57,21.06,9.17,-12.5,53.4611385,-1.259450833,3.0,3.0,266.959129095
1,-94,11,1026.9,21.57,21.06,9.17,-12.5,53.461143833,-1.259427833,1.6,1.6,268.079859972
1,-96,11,1026.8,21.57,21.06,9.15,-12.5,53.461139833,-1.259415,1.6,1.6,269.207361937
1,-98,10,1026.9,21.57,21.06,9.15,-12.5,53.461125167,-1.259422667,1.6,1.6,270.325029135
0
1,-96,10,1026.9,21.57,21.07,9.19,-12.5,53.461127,-1.259414667,1.6,1.6,272.625133991
1,-97,10,1026.8,21.57,21.06,9.2,-12.4,53.461130333,-1.259406333,1.6,1.6,273.742855072
1,-97,11,1026.9,21.57,21.06,9.22,-12.4,53.461119833,-1.259404667,1.6,1.6,274.870355129
1,-96,11,1026.8,21.56,21.05,9.23,-12.4,53.461115167,-1.259386833,1.6,1.6,276.021582127
1,-96,11,1026.9,21.57,21.04,9.24,-12.4,53.461116667,-1.2593715,1.6,1.6,277.130877972
1,-97,12,1026.9,21.56,21.06,9.24,-12.4,53.461118167,-1.259354833,1.6,1.6,278.280508041
1,-97,11,1026.8,21.57,21.06,9.26,-12.4,53.461118167,-1.259351333,1.6,1.6,279.394426107
1,-96,10,1026.9,21.56,21.06,9.26,-12.4,53.461109833,-1.259362333,1.6,1.6,280.557327032
1,-95,10,1026.9,21.56,21.06,9.29,-12.3,53.461107,-1.2593765,1.6,1.6,281.698157072
1,-96,11,1026.9,21.54,21.06,9.29,-12.3,53.461110333,-1.2593805,3.0,3.0,282.816983938
1,-96,11,1026.8,21.54,21.05,9.28,-12.4,53.461111167,-1.259389333,3.0,3.0,283.941293955
0
1,-96,11,1026.9,21.56,21.06,9.27,-12.4,53.4611045,-1.259459333,3.0,3.0,286.211878061
0
1,-95,10,1026.8,21.54,21.05,9.22,-12.4,53.461094667,-1.259516,3.0,3.0,288.464916945
1,-95,11,1026.9,21.56,21.05,9.2,-12.4,53.461084667,-1.2595555,3.0,3.0,289.612046003
1,-96,11,1026.9,21.56,21.06,9.19,-12.5,53.461077667,-1.259590167,3.0,3.0,290.733001947
1,-97,11,1026.9,21.56,21.06,9.17,-12.5,53.461078167,-1.259605833,3.0,3.0,291.885347128
1,-96,11,1026.9,21.57,21.06,9.17,-12.5,53.461058167,-1.259661667,3.0,3.0,293.02930212
1,-97,12,1026.9,21.56,21.06,9.15,-12.5,53.461043167,-1.259706667,3.0,3.0,294.146800995
1,-96,12,1026.8,21.56,21.06,9.15,-12.5,53.461051167,-1.259708833,3.5,3.5,295.29541111
1,-97,11,1026.9,21.58,21.06,9.16,-12.5,53.461054833,-1.2597125,3.5,3.5,296.401237965
1,-96,11,1026.9,21.58,21.07,9.14,-12.5,53.4610485,-1.259729,3.5,3.5,297.549432039
0
1,-97,11,1026.9,21.58,21.07,9.14,-12.5,53.461050333,-1.259740167,3.5,3.5,299.814911127
0
1,-96,11,1026.9,21.61,21.08,9.13,-12.5,53.461030167,-1.259802667,2.7,2.7,302.111021996
1,-96,11,1026.9,21.6,21.08,9.14,-12.5,53.461030167,-1.259808167,2.7,2.7,303.230563164
1,-96,11,1026.9,21.61,21.09,9.13,-12.5,53.461027833,-1.259821,2.7,2.7,304.353009939
1,-97,10,1026.9,21.6,21.1,9.12,-12.5,53.46101,-1.259865333,2.7,2.7,305.473618984
0
1,-96,10,1026.9,21.61,21.1,9.09,-12.6,53.461002167,-1.259895833,2.7,2.7,307.746636152
1,-96,11,1026.8,21.61,21.09,9.1,-12.5,53.461007167,-1.2598865,2.7,2.7,308.917701006
1,-97,11,1026.9,21.61,21.1,9.1,-12.5,53.461023833,-1.259875667,2.7,2.7,310.038032055
1,-95,11,1026.9,21.6,21.1,9.13,-12.5,53.461028,-1.259881667,2.5,2.5,311.153879166
1,-96,11,1026.8,21.58,21.1,9.13,-12.5,53.4610455,-1.259862667,2.5,2.5,312.27737999
1,-96,10,1026.9,21.58,21.11,9.13,-12.5,53.461051667,-1.259856667,2.5,2.5,313.407825947
1,-97,10,1026.9,21.58,21.1,9.16,-12.5,53.4610575,-1.259847833,2.5,2.5,314.54126215
1,-97,10,1026.9,21.57,21.1,9.2,-12.4,53.461073333,-1.259828333,2.5,2.5,315.708891153
0
1,-96,11,1026.9,21.54,21.09,9.32,-12.3,53.461091667,-1.259806667,2.5,2.5,317.982131004
1,-97,11,1026.9,21.54,21.09,9.36,-12.2,53.4611045,-1.259792667,2.5,2.5,319.106017113
1,-96,11,1026.9,21.54,21.08,9.38,-12.2,53.461106,-1.259796167,2.5,2.5,320.237342119
0
1,-96,10,1026.9,21.54,21.08,9.43,-12.2,53.461122833,-1.259781833,2.5,2.5,322.510565042
1,-97,10,1026.8,21.56,21.07,9.45,-12.1,53.461120167,-1.259780667,2.5,2.5,323.63983202
1,-96,10,1026.9,21.56,21.08,9.45,-12.1,53.461116333,-1.259785667,3.0,3.0,324.744585991
0
0
1,-95,12,1026.9,21.56,21.09,9.45,-12.1,53.461112833,-1.259804833,3.0,3.0,328.150993109
1,-96,11,1026.9,21.57,21.08,9.45,-12.1,53.461096,-1.259827667,3.1,3.1,329.31035614
1,-97,11,1026.9,21.56,21.09,9.46,-12.1,53.461129833,-1.259781333,2.8,2.8,330.438395023
1,-96,10,1026.9,21.57,21.09,9.46,-12.1,53.461165,-1.259719,2.8,2.8,331.546486139
0
1,-95,11,1026.9,21.54,21.1,9.47,-12.1,53.461170833,-1.2596965,1.3,1.3,333.830470085
1,-97,11,1026.9,21.54,21.11,9.47,-12.1,53.4611215,-1.259715167,1.3,1.3,334.948205948
1,-96,12,1026.9,21.56,21.11,9.46,-12.1,53.461121667,-1.259685,2.8,2.8,336.115277052
1,-95,12,1026.9,21.54,21.11,9.44,-12.1,53.461127333,-1.259648667,2.8,2.8,337.233855009
1,-96,11,1026.9,21.53,21.11,9.43,-12.2,53.461140333,-1.259621667,2.8,2.8,338.368154049
1,-96,10,1026.9,21.54,21.1,9.41,-12.2,53.461151667,-1.259597667,2.8,2.8,339.495238066
0
0
1,-96,11,1026.9,21.56,21.11,9.36,-12.2,53.4611625,-1.259565333,2.8,2.8,342.891917944
